player,minutes,team,match,date
Francisco Geraldes,57,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
Tiago Gouveia,69,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
Cassiano,90,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
J. Léa Siliki,33,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
Tiago Araújo,21,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
Rodrigo Martins,21,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
João Marques,11,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
João Carlos,11,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
Bernardo Vital,0,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
Carlos Eduardo,0,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
M. Ndiaye,0,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
Pedro Silva,0,Estoril,Regular Season - 22,2023-02-26T00:00:00+00:00
K. Nakamura,90,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
F. Moufi,90,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Pedrão,90,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Filipe Relvas,90,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
M. Seck,90,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Klismahn,46,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Paulo Estrela,76,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
M. Diaby,90,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Z. Ouattara,88,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Welinton Júnior,90,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Yago Cariello,72,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Luquinha,44,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
B. Róchez,18,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Rui Gomes,14,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Ricardo Matos,2,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
A. Sapara,0,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Henrique Jocú,0,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Mateus Oliveira,0,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Bruno Reis,0,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Kim Yong-Hak,0,Portimonense,Regular Season - 16,2023-01-13T20:15:00+00:00
Gabriel Batista,90,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
P. Sagna,90,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
K. Boateng,90,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Ítalo,90,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Paulo Henrique,90,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Adriano,80,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
K. Misao,90,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Gabriel Silva,68,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Bruno Almeida,30,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
MT,80,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Matheus Babi,90,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
C. Tassano,60,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Allano,22,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Anderson Carvalho,10,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Ricardinho,10,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Rildo,0,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Costinha,0,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
K. Tagawa,0,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Xavi Quintillà,0,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Ricardo Fernandes,0,Santa Clara,Regular Season - 16,2023-01-13T20:15:00+00:00
Matheus,90,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Víctor Gómez,90,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Vítor Tormena,90,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
S. Saatçı,90,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Nuno Sequeira,90,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Iuri Medeiros,72,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Ali Musrati,86,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
André Horta,87,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Bruma,65,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Ricardo Horta,86,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Abel Ruiz,90,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Pizzi,25,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
S. Banza,18,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Castro,4,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Rodrigo Gomes,4,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
U. Račić,3,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Tiago Sá,0,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
J. Mendes,0,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
C. Borja,0,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Diogo Fonseca,0,SC Braga,Regular Season - 23,2023-03-05T00:00:00+00:00
Jhonatan,90,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Patrick William,90,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Aderllan Santos,90,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Josué Sá,81,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Costinha,90,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Guga,89,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
A. Samaris,66,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Miguel Baeza,81,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Fábio Ronaldo,90,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
André Pereira,66,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
E. Boateng,90,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
L. Ruiz,24,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
A. Oudrhiri,24,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Sávio,9,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Ukra,9,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Bruno Ventura,1,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Miguel Nóbrega,0,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Vitor Gomes,0,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Magrão,0,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Paulo Vitor,0,Rio Ave,Regular Season - 23,2023-03-05T00:00:00+00:00
Marafona,90,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
J. Delgado,90,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Nuno Lima,90,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
E. Ferigra,83,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Antunes,82,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Luíz Carlos,70,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
J. Holsgrove,90,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Rui Pires,90,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
N. Gaitán,70,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Alexandre Guedes,70,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
N. Thomas,90,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Adrián Butzke,20,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Zé Uilton,20,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Matchoi Djaló,20,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Fábio Gomes,8,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Luís Bastos,7,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
B. Toma,0,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Jorge Silva,0,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
Pedro Ganchas,0,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
I. Vekič,0,Pacos Ferreira,Regular Season - 20,2023-02-12T00:00:00+00:00
O. Vlachodimos,90,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
A. Bah,90,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
António Silva,90,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
N. Otamendi,90,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
Álex Grimaldo,90,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
Florentino,74,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
E. Fernández,90,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
João Mário,89,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
Gonçalo Guedes,74,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
F. Aursnes,90,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
Gonçalo Ramos,58,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
P. Musa,32,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
J. Draxler,16,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
Chiquinho,16,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
David Neres,1,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
Morato,0,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
Samuel Soares,0,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
Gilberto,0,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
Lucas Veríssimo,0,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
João Neves,0,Benfica,Regular Season - 20,2023-02-12T00:00:00+00:00
Gabriel Batista,90,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
P. Sagna,82,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Ygor Nogueira,90,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Ítalo,90,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
MT,90,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Bruno Jordão,90,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Adriano,82,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Gabriel Silva,90,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Bruno Almeida,89,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Andrézinho,82,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Matheus Babi,89,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Diogo Calila,8,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Allano,8,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
K. Misao,8,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Victor Bobsin,1,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
K. Tagawa,1,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Paulo Henrique,0,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
M. Díaz,0,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Rildo,0,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
Paulo,0,Santa Clara,Regular Season - 33,2023-05-21T00:00:00+00:00
K. Nakamura,90,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Sérgio Conceição,72,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Alemão,90,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Park Ji-Soo,90,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Filipe Relvas,45,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Ricardo Matos,90,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Carlinhos,90,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Maurício,80,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Klismahn,46,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Y. González,90,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Welinton Júnior,72,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
M. Seck,45,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Rui Gomes,44,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
B. Róchez,18,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Z. Ouattara,18,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
M. Diaby,10,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Paulo Estrela,0,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Matheus Nogueira,0,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Lucas Ventura,0,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
Yago Cariello,0,Portimonense,Regular Season - 33,2023-05-21T00:00:00+00:00
José Oliveira,90,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Fernando Fonseca,46,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Nuno Lima,90,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Flávio Ramos,90,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Antunes,80,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Matchoi Djaló,90,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Rui Pires,90,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
J. Delgado,90,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Kayky,64,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
N. Thomas,64,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
N. Koffi,64,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
J. Holsgrove,44,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Adrián Butzke,26,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
A. Ibrahim,26,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Arthur Sales,26,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Luís Bastos,10,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
E. Ferigra,0,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
João Vigário,0,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Vasco Sousa,0,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Jeimes,0,Pacos Ferreira,Regular Season - 4,2022-08-26T19:15:00+00:00
Daniel Figueira,90,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Tiago Santos,86,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Pedro Álvaro,90,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Bernardo Vital,90,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Joãozinho,90,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
M. Ndiaye,86,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Tiago Gouveia,64,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
L. Rosier,90,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Francisco Geraldes,64,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Arthur Gomes,81,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
João Carlos,90,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
J. Léa Siliki,26,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Rodrigo Martins,26,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
João Carvalho,9,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
E. Achouri,4,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Serginho,4,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Pedro Silva,0,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Volnei Feltes,0,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Gilson Benchimol,0,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Tiago Araújo,0,Estoril,Regular Season - 4,2022-08-26T19:15:00+00:00
Paulo Vítor,90,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
João Correia,90,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
S. Vitória,90,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Nélson Monte,90,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Sandro Cruz,90,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Guima,90,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
João Mendes,72,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
João Teixeira,87,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Jonathan Arriba,87,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Héctor Hernández,90,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
I. Abass,72,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Juninho,18,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Bernardo Sousa,18,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Eduardo Borges,3,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
L. Singh,3,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Jô,0,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Rodrigo Moura,0,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Patrick,0,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
João Queirós,0,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
Carlos Ponck,0,Chaves,Regular Season - 10,2022-10-23T17:00:00+00:00
S. Kritsyuk,90,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Danilo Veiga,87,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Lucas Cunha,90,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Rúben Fernandes,90,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Adrián Marín,90,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
K. Fujimoto,68,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Vitor Carvalho,81,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Matheus Bueno,90,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
B. Aouacheria,46,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Fran Navarro,90,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Murilo,68,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Henrique Gomes,44,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
A. Alipourghara,22,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
M. Arai,22,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Pedro Tiba,9,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Carraça,3,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Kevin Villodres,0,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Andre Simões,0,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Tomás Araújo,0,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Brian Araújo,0,GIL Vicente,Regular Season - 10,2022-10-23T17:00:00+00:00
Ricardo  Batista,90,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Fernando Varela,90,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Vasco Fernandes,90,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
N. Zolotić,90,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Lucas Soares,90,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Afonso Taira,67,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Neto,22,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Derick Poloni,90,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
S. Godwin,67,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Clayton,46,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
T. Kunimoto,75,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Y. Eteki,68,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
João Nunes,44,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
C. Antoine,23,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Vitó,23,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Diogo Pinto,15,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Léo Bolgado,0,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
E. Fereira,0,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
João Bravim,0,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Rafael Martins,0,Casa Pia,Regular Season - 15,2023-01-07T20:30:00+00:00
Diogo Costa,90,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
João Mário,80,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
Fábio Cardoso,90,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
Iván Marcano,90,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
Wendell,80,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
Otávio,90,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
M. Grujić,72,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
M. Uribe,46,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
Galeno,90,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
Gabriel Veron,61,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
M. Taremi,90,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
Pepê Aquino,44,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
Toni Martínez,29,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
S. Eustáquio,18,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
D. Namaso,10,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
André Franco,10,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
Cláudio Ramos,0,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
Gonçalo Borges,0,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
David Carmo,0,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
Rodrigo Conceição,0,FC Porto,Regular Season - 15,2023-01-07T20:30:00+00:00
K. Nakamura,90,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
F. Moufi,90,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Pedrão,90,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Filipe Relvas,90,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
M. Seck,90,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Paulo Estrela,90,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Luquinha,90,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Rui Gomes,80,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Ewerton,80,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Welinton Júnior,90,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
B. Róchez,67,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
M. Diaby,23,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Bruno Reis,10,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Gonçalo Costa,10,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Henrique Jocú,0,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Z. Ouattara,0,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Ricardo Matos,0,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Vinícius Guarapuava,0,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
A. Sapara,0,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
B. Özer,0,Portimonense,Regular Season - 7,2022-09-16T19:15:00+00:00
Paulo Vítor,90,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
João Correia,90,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
S. Vitória,90,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Nélson Monte,90,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Bruno Langa,90,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
João Teixeira,90,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Guima,89,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Bernardo Sousa,71,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
João Mendes,90,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Juninho,70,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Héctor Hernández,90,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Jonathan Arriba,20,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Patrick,19,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Jô,1,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Hélder Morim,0,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Sandro Cruz,0,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
João Queirós,0,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
H. Sylla,0,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
Rodrigo Moura,0,Chaves,Regular Season - 7,2022-09-16T19:15:00+00:00
